i    j    k    brain       skull       skin        outside     
0    15   21   0.000000    0.000000    0.055176    0.944824    
0    15   20   0.000000    0.000000    0.361328    0.638672    
0    15   18   0.000000    0.000000    0.795898    0.204102    
0    15   19   0.000000    0.000000    0.604004    0.395996    
0    16   10   0.000000    0.000000    0.057617    0.942383    
0    16   11   0.000000    0.000000    0.337891    0.662109    
0    16   12   0.000000    0.000000    0.596680    0.403320    
0    16   14   0.000000    0.000000    0.916016    0.083984    
0    16   15   0.000000    0.000000    0.981934    0.018066    
0    16   16   0.000000    0.000000    0.974121    0.025879    
0    16   13   0.000000    0.000000    0.791016    0.208984    
0    16   17   0.000000    0.000000    0.917480    0.082520    
0    16   18   0.000000    0.000000    0.794922    0.205078    
0    16   21   0.000000    0.000000    0.049316    0.950684    
0    16   19   0.000000    0.000000    0.611328    0.388672    
0    16   20   0.000000    0.000000    0.351074    0.648926    
0    17   10   0.000000    0.000000    0.028320    0.971680    
0    17   11   0.000000    0.000000    0.260742    0.739258    
0    17   12   0.000000    0.000000    0.522949    0.477051    
0    17   13   0.000000    0.000000    0.729980    0.270020    
0    17   14   0.000000    0.000000    0.845215    0.154785    
0    17   15   0.000000    0.000000    0.922852    0.077148    
0    17   16   0.000000    0.000000    0.908691    0.091309    
0    17   17   0.000000    0.000000    0.843262    0.156738    
0    17   18   0.000000    0.000000    0.720703    0.279297    
0    17   19   0.000000    0.000000    0.508301    0.491699    
0    17   20   0.000000    0.000000    0.262695    0.737305    
0    17   21   0.000000    0.000000    0.028809    0.971191    
0    18   10   0.000000    0.000000    0.000977    0.999023    
0    18   11   0.000000    0.000000    0.136230    0.863770    
0    18   12   0.000000    0.000000    0.397461    0.602539    
0    18   16   0.000000    0.000000    0.798828    0.201172    
0    18   17   0.000000    0.000000    0.730469    0.269531    
0    18   14   0.000000    0.000000    0.743164    0.256836    
0    18   20   0.000000    0.000000    0.154785    0.845215    
0    18   15   0.000000    0.000000    0.774414    0.225586    
0    18   18   0.000000    0.000000    0.589844    0.410156    
0    18   19   0.000000    0.000000    0.397461    0.602539    
0    18   13   0.000000    0.000000    0.602539    0.397461    
0    18   21   0.000000    0.000000    0.000977    0.999023    
0    19   16   0.000000    0.000000    0.601562    0.398438    
0    19   12   0.000000    0.000000    0.212402    0.787598    
0    19   11   0.000000    0.000000    0.027344    0.972656    
0    19   14   0.000000    0.000000    0.541016    0.458984    
0    19   13   0.000000    0.000000    0.405762    0.594238    
0    19   18   0.000000    0.000000    0.426270    0.573730    
0    19   17   0.000000    0.000000    0.525879    0.474121    
0    19   15   0.000000    0.000000    0.612793    0.387207    
0    19   20   0.000000    0.000000    0.020508    0.979492    
0    19   19   0.000000    0.000000    0.208008    0.791992    
0    20   12   0.000000    0.000000    0.019531    0.980469    
0    20   13   0.000000    0.000000    0.138184    0.861816    
0    20   15   0.000000    0.000000    0.356445    0.643555    
0    20   14   0.000000    0.000000    0.261719    0.738281    
0    20   17   0.000000    0.000000    0.263184    0.736816    
0    20   16   0.000000    0.000000    0.325684    0.674316    
0    20   18   0.000000    0.000000    0.143555    0.856445    
0    20   19   0.000000    0.000000    0.021973    0.978027    
0    21   13   0.000000    0.000000    0.000977    0.999023    
0    21   14   0.000000    0.000000    0.022949    0.977051    
0    21   16   0.000000    0.000000    0.048828    0.951172    
0    21   15   0.000000    0.000000    0.051270    0.948730    
0    21   18   0.000000    0.000000    0.000977    0.999023    
0    21   17   0.000000    0.000000    0.025391    0.974609    
1    8    12   0.000000    0.000000    0.000488    0.999512    
1    8    15   0.000000    0.000000    0.135254    0.864746    
1    8    14   0.000000    0.000000    0.095215    0.904785    
1    8    13   0.000000    0.000000    0.031250    0.968750    
1    8    16   0.000000    0.000000    0.137695    0.862305    
1    8    17   0.000000    0.000000    0.099609    0.900391    
1    8    18   0.000000    0.000000    0.034668    0.965332    
1    8    19   0.000000    0.000000    0.000977    0.999023    
1    9    11   0.000000    0.000000    0.038086    0.961914    
1    9    12   0.000000    0.000000    0.223145    0.776855    
1    9    13   0.000000    0.000000    0.395508    0.604492    
1    9    15   0.000000    0.000000    0.614258    0.385742    
1    9    14   0.000000    0.000000    0.539062    0.460938    
1    9    17   0.000000    0.000000    0.552734    0.447266    
1    9    16   0.000000    0.000000    0.610352    0.389648    
1    9    18   0.000000    0.000000    0.390625    0.609375    
1    9    19   0.000000    0.000000    0.198730    0.801270    
1    9    20   0.000000    0.000000    0.026367    0.973633    
1    10   10   0.000000    0.000000    0.052734    0.947266    
1    10   12   0.000000    0.000000    0.609863    0.390137    
1    10   11   0.000000    0.000000    0.340820    0.659180    
1    10   14   0.000000    0.000000    0.920410    0.079590    
1    10   16   0.000000    0.000000    0.960938    0.039062    
1    10   13   0.000000    0.000000    0.810547    0.189453    
1    10   15   0.000000    0.000000    0.954590    0.045410    
1    10   17   0.000000    0.000000    0.912109    0.087891    
1    10   18   0.000000    0.000000    0.808594    0.191406    
1    10   19   0.000000    0.000000    0.639648    0.360352    
1    10   20   0.000000    0.000000    0.317383    0.682617    
1    10   21   0.000000    0.000000    0.055664    0.944336    
1    11   9    0.000000    0.000000    0.031250    0.968750    
1    11   13   0.000000    0.000000    0.998047    0.001953    
1    11   11   0.000000    0.000000    0.671387    0.328613    
1    11   14   0.000000    0.000000    1.000000    0.000000    
1    11   16   0.000000    0.000000    1.000000    0.000000    
1    11   10   0.000000    0.000000    0.339844    0.660156    
1    11   12   0.000000    0.000000    0.926758    0.073242    
1    11   15   0.000000    0.000000    1.000000    0.000000    
1    11   18   0.000000    0.000000    0.997070    0.002930    
1    11   17   0.000000    0.000000    1.000000    0.000000    
1    11   19   0.000000    0.000000    0.923828    0.076172    
1    11   20   0.000000    0.000000    0.666016    0.333984    
1    11   22   0.000000    0.000000    0.037109    0.962891    
1    11   21   0.000000    0.000000    0.346191    0.653809    
1    12   8    0.000000    0.000000    0.000488    0.999512    
1    12   14   0.000000    0.000000    1.000000    0.000000    
1    12   9    0.000000    0.000000    0.192383    0.807617    
1    12   11   0.000000    0.000000    0.917969    0.082031    
1    12   12   0.000000    0.000000    1.000000    0.000000    
1    12   13   0.000000    0.000000    1.000000    0.000000    
1    12   15   0.000000    0.000000    1.000000    0.000000    
1    12   10   0.000000    0.000000    0.603516    0.396484    
1    12   16   0.000000    0.000000    1.000000    0.000000    
1    12   17   0.000000    0.000000    1.000000    0.000000    
1    12   19   0.000000    0.000000    1.000000    0.000000    
1    12   18   0.000000    0.000000    1.000000    0.000000    
1    12   20   0.000000    0.000000    0.916016    0.083984    
1    12   22   0.000000    0.000000    0.184082    0.815918    
1    12   21   0.000000    0.000000    0.594727    0.405273    
1    13   10   0.000000    0.000000    0.815430    0.184570    
1    13   11   0.000000    0.000000    0.996094    0.003906    
1    13   12   0.000000    0.000000    1.000000    0.000000    
1    13   8    0.000000    0.000000    0.030762    0.969238    
1    13   9    0.000000    0.000000    0.395020    0.604980    
1    13   13   0.000000    0.000000    1.000000    0.000000    
1    13   14   0.000000    0.000000    1.000000    0.000000    
1    13   15   0.000000    0.000000    1.000000    0.000000    
1    13   16   0.000000    0.000000    1.000000    0.000000    
1    13   18   0.000000    0.000000    1.000000    0.000000    
1    13   17   0.000000    0.000000    1.000000    0.000000    
1    13   20   0.000000    0.000000    0.998535    0.001465    
1    13   19   0.000000    0.000000    1.000000    0.000000    
1    13   21   0.000000    0.000000    0.809082    0.190918    
1    13   22   0.000000    0.000000    0.406738    0.593262    
1    13   23   0.000000    0.000000    0.030762    0.969238    
1    14   8    0.000000    0.000000    0.095703    0.904297    
1    14   10   0.000000    0.000000    0.922852    0.077148    
1    14   9    0.000000    0.000000    0.530273    0.469727    
1    14   12   0.000000    0.000000    1.000000    0.000000    
1    14   11   0.000000    0.000000    1.000000    0.000000    
1    14   13   0.000000    0.000000    1.000000    0.000000    
1    14   14   0.000000    0.000000    1.000000    0.000000    
1    14   15   0.000000    0.000000    1.000000    0.000000    
1    14   16   0.000000    0.000000    1.000000    0.000000    
1    14   18   0.000000    0.000000    1.000000    0.000000    
1    14   17   0.000000    0.000000    1.000000    0.000000    
1    14   20   0.000000    0.000000    1.000000    0.000000    
1    14   19   0.000000    0.000000    1.000000    0.000000    
1    14   21   0.000000    0.000000    0.910156    0.089844    
1    14   22   0.000000    0.000000    0.558594    0.441406    
1    14   23   0.000000    0.000000    0.083496    0.916504    
1    15   9    0.000000    0.000000    0.608887    0.391113    
1    15   8    0.000000    0.000000    0.132324    0.867676    
1    15   10   0.000000    0.000000    0.961914    0.038086    
1    15   11   0.000000    0.000000    1.000000    0.000000    
1    15   12   0.000000    0.000000    1.000000    0.000000    
1    15   13   0.000000    0.000000    1.000000    0.000000    
1    15   14   0.000000    0.000000    1.000000    0.000000    
1    15   15   0.000000    0.000000    1.000000    0.000000    
1    15   16   0.000000    0.000000    1.000000    0.000000    
1    15   19   0.000000    0.000000    1.000000    0.000000    
1    15   18   0.000000    0.000000    1.000000    0.000000    
1    15   20   0.000000    0.000000    1.000000    0.000000    
1    15   17   0.000000    0.000000    1.000000    0.000000    
1    15   21   0.000000    0.000000    0.955566    0.044434    
1    15   22   0.000000    0.000000    0.609863    0.390137    
1    15   23   0.000000    0.000000    0.146484    0.853516    
1    16   11   0.000000    0.000000    1.000000    0.000000    
1    16   8    0.000000    0.000000    0.139648    0.860352    
1    16   9    0.000000    0.000000    0.605957    0.394043    
1    16   10   0.000000    0.000000    0.955078    0.044922    
1    16   13   0.000000    0.000000    1.000000    0.000000    
1    16   12   0.000000    0.000000    1.000000    0.000000    
1    16   14   0.000000    0.000000    1.000000    0.000000    
1    16   15   0.000000    0.000000    1.000000    0.000000    
1    16   17   0.000000    0.000000    1.000000    0.000000    
1    16   18   0.000000    0.000000    1.000000    0.000000    
1    16   19   0.000000    0.000000    1.000000    0.000000    
1    16   16   0.000000    0.000000    1.000000    0.000000    
1    16   20   0.000000    0.000000    1.000000    0.000000    
1    16   21   0.000000    0.000000    0.959473    0.040527    
1    16   22   0.000000    0.000000    0.596680    0.403320    
1    16   23   0.000000    0.000000    0.142578    0.857422    
1    17   8    0.000000    0.000000    0.089844    0.910156    
1    17   11   0.000000    0.000000    1.000000    0.000000    
1    17   10   0.000000    0.000000    0.921875    0.078125    
1    17   9    0.000000    0.000000    0.529297    0.470703    
1    17   12   0.000000    0.000000    1.000000    0.000000    
1    17   13   0.000000    0.000000    1.000000    0.000000    
1    17   16   0.000000    0.000000    1.000000    0.000000    
1    17   14   0.000000    0.000000    1.000000    0.000000    
1    17   15   0.000000    0.000000    1.000000    0.000000    
1    17   17   0.000000    0.000000    1.000000    0.000000    
1    17   18   0.000000    0.000000    1.000000    0.000000    
1    17   19   0.000000    0.000000    1.000000    0.000000    
1    17   20   0.000000    0.000000    1.000000    0.000000    
1    17   22   0.000000    0.000000    0.520996    0.479004    
1    17   23   0.000000    0.000000    0.091309    0.908691    
1    17   21   0.000000    0.000000    0.931152    0.068848    
1    18   8    0.000000    0.000000    0.025391    0.974609    
1    18   10   0.000000    0.000000    0.813965    0.186035    
1    18   11   0.000000    0.000000    0.992676    0.007324    
1    18   9    0.000000    0.000000    0.402832    0.597168    
1    18   13   0.000000    0.000000    1.000000    0.000000    
1    18   12   0.000000    0.000000    1.000000    0.000000    
1    18   14   0.000000    0.000000    1.000000    0.000000    
1    18   15   0.000000    0.000000    1.000000    0.000000    
1    18   16   0.000000    0.000000    1.000000    0.000000    
1    18   17   0.000000    0.000000    1.000000    0.000000    
1    18   18   0.000000    0.000000    1.000000    0.000000    
1    18   19   0.000000    0.000000    1.000000    0.000000    
1    18   20   0.000000    0.000000    0.995605    0.004395    
1    18   23   0.000000    0.000000    0.028809    0.971191    
1    18   21   0.000000    0.000000    0.820801    0.179199    
1    18   22   0.000000    0.000000    0.388672    0.611328    
1    19   10   0.000000    0.000000    0.604980    0.395020    
1    19   9    0.000000    0.000000    0.196289    0.803711    
1    19   11   0.000000    0.000000    0.919922    0.080078    
1    19   14   0.000000    0.000000    1.000000    0.000000    
1    19   13   0.000000    0.000000    1.000000    0.000000    
1    19   15   0.000000    0.000000    1.000000    0.000000    
1    19   16   0.000000    0.000000    1.000000    0.000000    
1    19   17   0.000000    0.000000    1.000000    0.000000    
1    19   12   0.000000    0.000000    1.000000    0.000000    
1    19   20   0.000000    0.000000    0.927734    0.072266    
1    19   18   0.000000    0.000000    1.000000    0.000000    
1    19   21   0.000000    0.000000    0.614746    0.385254    
1    19   22   0.000000    0.000000    0.191406    0.808594    
1    19   19   0.000000    0.000000    1.000000    0.000000    
1    19   23   0.000000    0.000000    0.000488    0.999512    
1    20   9    0.000000    0.000000    0.030273    0.969727    
1    20   10   0.000000    0.000000    0.319824    0.680176    
1    20   11   0.000000    0.000000    0.671875    0.328125    
1    20   16   0.000000    0.000000    1.000000    0.000000    
1    20   13   0.000000    0.000000    0.998047    0.001953    
1    20   12   0.000000    0.000000    0.923340    0.076660    
1    20   15   0.000000    0.000000    1.000000    0.000000    
1    20   17   0.000000    0.000000    1.000000    0.000000    
1    20   14   0.000000    0.000000    1.000000    0.000000    
1    20   18   0.000000    0.000000    0.998535    0.001465    
1    20   22   0.000000    0.000000    0.026367    0.973633    
1    20   21   0.000000    0.000000    0.332520    0.667480    
1    20   19   0.000000    0.000000    0.904297    0.095703    
1    20   20   0.000000    0.000000    0.687012    0.312988    
1    21   12   0.000000    0.000000    0.604980    0.395020    
1    21   11   0.000000    0.000000    0.321289    0.678711    
1    21   15   0.000000    0.000000    0.962891    0.037109    
1    21   10   0.000000    0.000000    0.056152    0.943848    
1    21   14   0.000000    0.000000    0.924316    0.075684    
1    21   13   0.000000    0.000000    0.815430    0.184570    
1    21   20   0.000000    0.000000    0.325684    0.674316    
1    21   17   0.000000    0.000000    0.923340    0.076660    
1    21   16   0.000000    0.000000    0.957520    0.042480    
1    21   21   0.000000    0.000000    0.047852    0.952148    
1    21   18   0.000000    0.000000    0.802734    0.197266    
1    21   19   0.000000    0.000000    0.606934    0.393066    
1    22   11   0.000000    0.000000    0.029297    0.970703    
1    22   12   0.000000    0.000000    0.201660    0.798340    
1    22   14   0.000000    0.000000    0.533203    0.466797    
1    22   13   0.000000    0.000000    0.390137    0.609863    
1    22   15   0.000000    0.000000    0.593750    0.406250    
1    22   17   0.000000    0.000000    0.519531    0.480469    
1    22   16   0.000000    0.000000    0.606934    0.393066    
1    22   18   0.000000    0.000000    0.382812    0.617188    
1    22   20   0.000000    0.000000    0.032227    0.967773    
1    22   19   0.000000    0.000000    0.185059    0.814941    
1    23   12   0.000000    0.000000    0.000488    0.999512    
1    23   14   0.000000    0.000000    0.092285    0.907715    
1    23   13   0.000000    0.000000    0.027832    0.972168    
1    23   18   0.000000    0.000000    0.025391    0.974609    
1    23   15   0.000000    0.000000    0.149902    0.850098    
1    23   16   0.000000    0.000000    0.145996    0.854004    
1    23   17   0.000000    0.000000    0.097168    0.902832    
2    6    14   0.000000    0.000000    0.018555    0.981445    
2    6    15   0.000000    0.000000    0.029785    0.970215    
2    6    13   0.000000    0.000000    0.000488    0.999512    
2    6    17   0.000000    0.000000    0.018066    0.981934    
2    6    16   0.000000    0.000000    0.041992    0.958008    
2    7    11   0.000000    0.000000    0.017090    0.982910    
2    7    12   0.000000    0.000000    0.137207    0.862793    
2    7    15   0.000000    0.000000    0.521484    0.478516    
2    7    13   0.000000    0.000000    0.326660    0.673340    
2    7    16   0.000000    0.000000    0.534668    0.465332    
2    7    17   0.000000    0.000000    0.487305    0.512695    
2    7    18   0.000000    0.000000    0.318359    0.681641    
2    7    20   0.000000    0.000000    0.015625    0.984375    
2    7    19   0.000000    0.000000    0.132324    0.867676    
2    7    14   0.000000    0.000000    0.474121    0.525879    
2    8    9    0.000000    0.000000    0.000488    0.999512    
2    8    10   0.000000    0.000000    0.092285    0.907715    
2    8    12   0.000000    0.000000    0.696289    0.303711    
2    8    13   0.000000    0.000000    0.870605    0.129395    
2    8    14   0.000000    0.000000    0.951172    0.048828    
2    8    15   0.000000    0.000000    0.973145    0.026855    
2    8    16   0.000000    0.000000    0.977539    0.022461    
2    8    11   0.000000    0.000000    0.406250    0.593750    
2    8    17   0.000000    0.000000    0.957520    0.042480    
2    8    20   0.000000    0.000000    0.384277    0.615723    
2    8    22   0.000000    0.000000    0.000488    0.999512    
2    8    18   0.000000    0.000000    0.877441    0.122559    
2    8    21   0.000000    0.000000    0.080566    0.919434    
2    8    19   0.000000    0.000000    0.691895    0.308105    
2    9    9    0.000000    0.000000    0.137695    0.862305    
2    9    10   0.000000    0.000000    0.526367    0.473633    
2    9    11   0.000000    0.000000    0.890625    0.109375    
2    9    16   0.000000    0.000000    1.000000    0.000000    
2    9    12   0.000000    0.000000    0.994629    0.005371    
2    9    13   0.000000    0.000000    1.000000    0.000000    
2    9    14   0.000000    0.000000    1.000000    0.000000    
2    9    17   0.000000    0.000000    1.000000    0.000000    
2    9    15   0.000000    0.000000    1.000000    0.000000    
2    9    21   0.000000    0.000000    0.519531    0.480469    
2    9    19   0.000000    0.000000    0.993652    0.006348    
2    9    20   0.000000    0.000000    0.886719    0.113281    
2    9    22   0.000000    0.000000    0.116699    0.883301    
2    9    18   0.000000    0.000000    1.000000    0.000000    
2    10   8    0.000000    0.000000    0.090820    0.909180    
2    10   10   0.000000    0.000000    0.918457    0.081543    
2    10   12   0.000000    0.000000    1.000000    0.000000    
2    10   16   0.000000    0.019531    0.980469    0.000000    
2    10   17   0.000000    0.005371    0.994629    0.000000    
2    10   18   0.000000    0.000000    1.000000    0.000000    
2    10   9    0.000000    0.000000    0.553223    0.446777    
2    10   11   0.000000    0.000000    1.000000    0.000000    
2    10   13   0.000000    0.000000    1.000000    0.000000    
2    10   23   0.000000    0.000000    0.084961    0.915039    
2    10   19   0.000000    0.000000    1.000000    0.000000    
2    10   20   0.000000    0.000000    1.000000    0.000000    
2    10   15   0.000000    0.016602    0.983398    0.000000    
2    10   14   0.000000    0.004883    0.995117    0.000000    
2    10   22   0.000000    0.000000    0.550293    0.449707    
2    10   21   0.000000    0.000000    0.916016    0.083984    
2    11   8    0.000000    0.000000    0.375977    0.624023    
2    11   7    0.000000    0.000000    0.012207    0.987793    
2    11   9    0.000000    0.000000    0.866211    0.133789    
2    11   10   0.000000    0.000000    1.000000    0.000000    
2    11   13   0.000000    0.078613    0.921387    0.000000    
2    11   15   0.000000    0.287598    0.712402    0.000000    
2    11   11   0.000000    0.000000    1.000000    0.000000    
2    11   20   0.000000    0.000000    1.000000    0.000000    
2    11   22   0.000000    0.000000    0.863770    0.136230    
2    11   17   0.000000    0.207031    0.792969    0.000000    
2    11   19   0.000000    0.006348    0.993652    0.000000    
2    11   16   0.000000    0.277344    0.722656    0.000000    
2    11   14   0.000000    0.211426    0.788574    0.000000    
2    11   12   0.000000    0.009277    0.990723    0.000000    
2    11   23   0.000000    0.000000    0.401855    0.598145    
2    11   21   0.000000    0.000000    1.000000    0.000000    
2    11   18   0.000000    0.098633    0.901367    0.000000    
2    11   24   0.000000    0.000000    0.013184    0.986816    
2    12   7    0.000000    0.000000    0.150391    0.849609    
2    12   8    0.000000    0.000000    0.682129    0.317871    
2    12   10   0.000000    0.000000    1.000000    0.000000    
2    12   9    0.000000    0.000000    0.994629    0.005371    
2    12   11   0.000000    0.010254    0.989746    0.000000    
2    12   15   0.000000    0.581543    0.418457    0.000000    
2    12   16   0.000000    0.563965    0.436035    0.000000    
2    12   12   0.000000    0.159668    0.840332    0.000000    
2    12   14   0.000000    0.503906    0.496094    0.000000    
2    12   18   0.000000    0.355469    0.644531    0.000000    
2    12   13   0.000000    0.350098    0.649902    0.000000    
2    12   17   0.000000    0.503418    0.496582    0.000000    
2    12   19   0.000000    0.167969    0.832031    0.000000    
2    12   21   0.000000    0.000000    1.000000    0.000000    
2    12   20   0.000000    0.013672    0.986328    0.000000    
2    12   22   0.000000    0.000000    0.993652    0.006348    
2    12   23   0.000000    0.000000    0.677734    0.322266    
2    12   24   0.000000    0.000000    0.124512    0.875488    
2    13   7    0.000000    0.000000    0.305664    0.694336    
2    13   9    0.000000    0.000000    1.000000    0.000000    
2    13   8    0.000000    0.000000    0.877441    0.122559    
2    13   10   0.000000    0.000000    1.000000    0.000000    
2    13   11   0.000000    0.104004    0.895996    0.000000    
2    13   12   0.000000    0.359863    0.640137    0.000000    
2    13   15   0.000000    0.772461    0.227539    0.000000    
2    13   13   0.000000    0.588867    0.411133    0.000000    
2    13   18   0.000000    0.560059    0.439941    0.000000    
2    13   14   0.000000    0.709961    0.290039    0.000000    
2    13   16   0.000000    0.776367    0.223633    0.000000    
2    13   17   0.000000    0.701172    0.298828    0.000000    
2    13   25   0.000000    0.000000    0.001465    0.998535    
2    13   23   0.000000    0.000000    0.868652    0.131348    
2    13   20   0.000000    0.104492    0.895508    0.000000    
2    13   21   0.000000    0.000000    1.000000    0.000000    
2    13   24   0.000000    0.000000    0.306641    0.693359    
2    13   22   0.000000    0.000000    1.000000    0.000000    
2    13   19   0.000000    0.363770    0.636230    0.000000    
2    14   6    0.000000    0.000000    0.015625    0.984375    
2    14   7    0.000000    0.000000    0.462402    0.537598    
2    14   8    0.000000    0.000000    0.946777    0.053223    
2    14   10   0.000000    0.010254    0.989746    0.000000    
2    14   11   0.000000    0.254395    0.745605    0.000000    
2    14   9    0.000000    0.000000    1.000000    0.000000    
2    14   12   0.000000    0.508789    0.491211    0.000000    
2    14   14   0.000000    0.859375    0.140625    0.000000    
2    14   16   0.000000    0.900391    0.099609    0.000000    
2    14   15   0.000000    0.907715    0.092285    0.000000    
2    14   13   0.000000    0.703125    0.296875    0.000000    
2    14   18   0.000000    0.696289    0.303711    0.000000    
2    14   20   0.000000    0.239746    0.760254    0.000000    
2    14   17   0.000000    0.834961    0.165039    0.000000    
2    14   19   0.000000    0.500977    0.499023    0.000000    
2    14   21   0.000000    0.010742    0.989258    0.000000    
2    14   23   0.000000    0.000000    0.950684    0.049316    
2    14   22   0.000000    0.000000    1.000000    0.000000    
2    14   25   0.000000    0.000000    0.011719    0.988281    
2    14   24   0.000000    0.000000    0.482910    0.517090    
2    15   7    0.000000    0.000000    0.543457    0.456543    
2    15   11   0.000000    0.312500    0.687500    0.000000    
2    15   6    0.000000    0.000000    0.035156    0.964844    
2    15   12   0.000000    0.589844    0.410156    0.000000    
2    15   16   0.000000    0.976562    0.023438    0.000000    
2    15   9    0.000000    0.000000    1.000000    0.000000    
2    15   10   0.000000    0.031738    0.968262    0.000000    
2    15   8    0.000000    0.000000    0.979004    0.020996    
2    15   18   0.000000    0.775391    0.224609    0.000000    
2    15   17   0.000000    0.911133    0.088867    0.000000    
2    15   19   0.000000    0.567383    0.432617    0.000000    
2    15   14   0.000000    0.909668    0.090332    0.000000    
2    15   20   0.000000    0.306641    0.693359    0.000000    
2    15   15   0.000000    0.979492    0.020508    0.000000    
2    15   22   0.000000    0.000000    1.000000    0.000000    
2    15   13   0.000000    0.782715    0.217285    0.000000    
2    15   21   0.000000    0.029297    0.970703    0.000000    
2    15   23   0.000000    0.000000    0.978027    0.021973    
2    15   25   0.000000    0.000000    0.031738    0.968262    
2    15   24   0.000000    0.000000    0.531738    0.468262    
2    16   10   0.000000    0.027344    0.972656    0.000000    
2    16   11   0.000000    0.313965    0.686035    0.000000    
2    16   7    0.000000    0.000000    0.536133    0.463867    
2    16   8    0.000000    0.000000    0.973633    0.026367    
2    16   6    0.000000    0.000000    0.037598    0.962402    
2    16   14   0.000000    0.920410    0.079590    0.000000    
2    16   9    0.000000    0.000000    1.000000    0.000000    
2    16   12   0.000000    0.576660    0.423340    0.000000    
2    16   16   0.000000    0.979492    0.020508    0.000000    
2    16   20   0.000000    0.314453    0.685547    0.000000    
2    16   18   0.000000    0.780273    0.219727    0.000000    
2    16   15   0.000000    0.982910    0.017090    0.000000    
2    16   13   0.000000    0.805176    0.194824    0.000000    
2    16   19   0.000000    0.578125    0.421875    0.000000    
2    16   21   0.000000    0.027832    0.972168    0.000000    
2    16   24   0.000000    0.000000    0.525391    0.474609    
2    16   17   0.000000    0.915527    0.084473    0.000000    
2    16   22   0.000000    0.000000    1.000000    0.000000    
2    16   25   0.000000    0.000000    0.036133    0.963867    
2    16   23   0.000000    0.000000    0.981445    0.018555    
2    17   7    0.000000    0.000000    0.459961    0.540039    
2    17   9    0.000000    0.000000    1.000000    0.000000    
2    17   6    0.000000    0.000000    0.015625    0.984375    
2    17   10   0.000000    0.010742    0.989258    0.000000    
2    17   8    0.000000    0.000000    0.959473    0.040527    
2    17   13   0.000000    0.719727    0.280273    0.000000    
2    17   16   0.000000    0.906738    0.093262    0.000000    
2    17   18   0.000000    0.727051    0.272949    0.000000    
2    17   12   0.000000    0.500977    0.499023    0.000000    
2    17   15   0.000000    0.916992    0.083008    0.000000    
